imob,imovel_url,codigo,nome,bairro,aluguel,condominio,area,quartos,banheiros,vaga_garagem,descricao
c7234506476bbf0aff48eda764ff9eba,49ab02521c8bede05eb3461cc911c6eb,8621c612207ad3dbf1da43a0c56d6116,245d9e8bab947ecf1ee8867fe9597ab2, CIDADE UNIVERSITARIA,"R$1.000,00","

                    + Condomínio R$0,00 i
Valores sujeitos a alteração.

+ IPTU R$0,00
",35      M2,1,1,0,"Kitnet próxima à Unicamp (FCA) contendo quarto e sala conjugados, cozinha, banheiro e lavanderia. Este imóvel conta também com geladeira, fogão, escrivaninha, guarda-roupas e ar condicionado, pronto para moradia.
35      M2
1       QUARTO COM GUARDA ROUPA
1       SALA CONJUGADO
1       COZINHA COM ARMÁRIO, GELADEIRA E  FOGÃO COOKTOP
1       BANHEIRO
1       LAVANDERIA
QUINTAL
PISO PORCELANATO
TETO LAJE"
c7234506476bbf0aff48eda764ff9eba,cddd5fd816c637af4e08b2a236697a48,17e432c6fd9c0be3a2cbf043f3bd8387,245d9e8bab947ecf1ee8867fe9597ab2, CIDADE UNIVERSITARIA,"R$750,00","

                    + Condomínio R$0,00 i
Valores sujeitos a alteração.

+ IPTU R$0,00
",1       QUARTO CONJUGADO COM COZINHA,1,1,0,"Kitinet localizada na Cidade Universitária próximo a Unicamp (FCA) contendo 01 quarto e cozinha conjugados, banheiro e lavanderia, imóvel também possui cama e micro-ondas.
1       QUARTO CONJUGADO COM COZINHA
1       BANHEIRO
1       LAVANDERIA
PISO PORCELANATO
TETO LAJE E GESSO"
c7234506476bbf0aff48eda764ff9eba,935b998aaf935a06844e6a6f55bc7668,2730887bcbe5319d9e3efaa18e0023cc,245d9e8bab947ecf1ee8867fe9597ab2, CIDADE UNIVERSITARIA,"R$1.000,00","

                    + Condomínio R$0,00 i
Valores sujeitos a alteração.

+ IPTU R$0,00
",35      M2,1,1,0,"Kitnet próximo à Unicamp (FCA) sendo quarto e sala conjugados, cozinha e área de serviço conjugados e banheiro. Este imóvel também possui: guarda-roupas, geladeira, fogão, armários e ar condicionado.
35      M2
1       QUARTO COM ARMARIO E AR CONDICIONADO
1       SALA CONJUGADA
1       COZINHA COM ARMARIO CONJUGADA
1       BANHEIRO
1       LAVANDERIA
PISO PORCELANATO
TETO LAJE"
c7234506476bbf0aff48eda764ff9eba,e034ef50a28d4f738a0bd4068f761724,a264ee68837c839ccf3a90ee71c91b41,245d9e8bab947ecf1ee8867fe9597ab2, CIDADE UNIVERSITARIA,"R$1.000,00","

                    + Condomínio R$0,00 i
Valores sujeitos a alteração.

+ IPTU R$0,00
",35      M2,1,1,0,"Kitnet próxima à Unicamp (FCA) contendo quarto e sala conjugados, cozinha, banheiro e lavanderia. Este imóvel conta também com geladeira, fogão, escrivaninha, guarda-roupas e ar condicionado, pronto para moradia.
35      M2
1       QUARTO COM ARMARIO E AR CONDICIONADO
1       SALA CONJUGADA
1       COZINHA CONJUGADA E COM ARMARIO
1       BANHEIRO
1       LAVANDERIA
PISO PORCELANATO
TETO LAJE"
c7234506476bbf0aff48eda764ff9eba,b49335b0656723e3a5f0e446190aca33,3a6973c5d2b2a8726c531a1693ea2ac1,245d9e8bab947ecf1ee8867fe9597ab2, CIDADE UNIVERSITARIA,"R$1.000,00","

                    + Condomínio R$0,00 i
Valores sujeitos a alteração.

+ IPTU R$0,00
",,1,1,0,"Kitnet próxima à Unicamp (FCA) contendo quarto e sala conjugados, cozinha, banheiro e lavanderia. Este imóvel conta também com geladeira, fogão, escrivaninha, guarda-roupas e ar condicionado, pronto para moradia.

35      M2
1       QUARTO COM ARMáRIO E AR CONDICIONADO
1       SALA CONJUGADA
1       COZINHA COM ARMARIO E CONJUGADA
1       BANHEIRO
1       LAVANDERIA
PISO PORCELANATO
TETO LAJE"
c7234506476bbf0aff48eda764ff9eba,ff827e86e926255a970c108652fd6e7d,7500856834d96bce86e5e6343d8ef15f,245d9e8bab947ecf1ee8867fe9597ab2, CIDADE UNIVERSITARIA,"R$1.000,00","

                    + Condomínio R$0,00 i
Valores sujeitos a alteração.

+ IPTU R$0,00
",35      M2,1,1,0,"Kitnet próxima à Unicamp (FCA) contendo quarto e sala conjugados, cozinha, banheiro e lavanderia. Este imóvel conta também com geladeira, fogão, escrivaninha, guarda-roupas e ar condicionado, pronto para moradia.
35      M2
1       QUARTO COM ARMÁRIO E AR CONDICIONADO
1       SALA CONJUGADA
1       COZINHA
1       BANHEIRO
1       LAVANDERIA
PISO PORCELANATO
TETO LAJE"
c7234506476bbf0aff48eda764ff9eba,dda61aebc6a92db74ac8194706b8d071,7de4e6131938592e7ad6673ca646092f,245d9e8bab947ecf1ee8867fe9597ab2, CIDADE UNIVERSITARIA,"R$1.000,00","

                    + Condomínio R$0,00 i
Valores sujeitos a alteração.

+ IPTU R$0,00
",35      M2,1,1,0,"Kitnet próxima à Unicamp (FCA) contendo quarto e sala conjugados, cozinha, banheiro e lavanderia. Este imóvel conta também com geladeira, fogão, escrivaninha, guarda-roupas e ar condicionado, pronto para moradia.
35      M2
1       QUARTO E SALA CONJUGADOS
1       COZINHA E AREA DE SERVIÇO CONJUGADOS
1       BANHEIRO
PISO CERÂMICO
TETO LAJE"
c7234506476bbf0aff48eda764ff9eba,fdc3e007e30b39592c7e0b25c154a6be,d41f3ff29acc315dd5302d634301606b,245d9e8bab947ecf1ee8867fe9597ab2, CIDADE UNIVERSITARIA,"R$1.000,00","

                    + Condomínio R$0,00 i
Valores sujeitos a alteração.

+ IPTU R$0,00
",35      M2,1,1,0,"Kitnet próximo à Unicamp (FCA) sendo quarto e sala conjugados, cozinha e área de serviço conjugados e banheiro. Este imóvel também possui: guarda-roupas, geladeira, fogão, armários e ar condicionado.
35      M2
1       QUARTO COM ARMARIO E AR CONDICIONADO
1       SALA CONJUGADA
1       COZINHA PLANEJADA
1       BANHEIRO
1       ÁREA DE SERVIÇO
PISO CERÂMICIO
TETO LAJE"
c7234506476bbf0aff48eda764ff9eba,a1821f50b18cd950131c1906d6fc2750,02ae405e9d8013cc5d033c272e2a800d,245d9e8bab947ecf1ee8867fe9597ab2, CIDADE UNIVERSITARIA,"R$1.000,00","

                    + Condomínio R$0,00 i
Valores sujeitos a alteração.

+ IPTU R$0,00
",35      M2,1,1,0,"Kitnet próxima à Unicamp (FCA) contendo quarto e sala conjugados, cozinha, banheiro e lavanderia. Este imóvel conta também com geladeira, fogão, escrivaninha, guarda-roupas e ar condicionado, pronto para moradia.
35      M2
1       QUARTO  COM ARMARIO
1       COZINHA COM ARMARIO, COOKTOP E GELADEIRA
1       BANHEIRO
1       ÁREA DE SERVIÇO CONJUGADA COM COZINHA
PISO CERÂMICO
TETO LAJE"
c7234506476bbf0aff48eda764ff9eba,25339b5751bc16c25b6bdca819691a40,361a537a61eaa8e33466a2a8bbe7c274,245d9e8bab947ecf1ee8867fe9597ab2, CIDADE UNIVERSITARIA,"R$1.000,00","

                    + Condomínio R$0,00 i
Valores sujeitos a alteração.

+ IPTU R$0,00
",,1,1,0,"Kitnet próxima à Unicamp (FCA) contendo quarto e sala conjugados, cozinha, banheiro e lavanderia. Este imóvel conta também com geladeira, fogão, escrivaninha, guarda-roupas e ar condicionado, pronto para moradia.

1       QUARTO CONJUGADO COM ARMARIO E AR CONDICIONADO
1       COZINHA PLANEJADA
1       BANHEIRO
1       LAVANDERIA
PISO CERÂMICO
TETO LAJE"
c7234506476bbf0aff48eda764ff9eba,8281ee9fcc5eba6b80e3975d7692515a,b3b477f0632310b03bde750706df4596,245d9e8bab947ecf1ee8867fe9597ab2, JD. PAULISTA,"R$950,00","

                    + Condomínio R$0,00 i
Valores sujeitos a alteração.

+ IPTU R$0,00
",16      M2,1,1,0,"Kitnet localizada próximo à Unicamp (FCA) contendo 01 dormitório com cama e guarda-roupas, cozinha com geladeira e microondas, lavanderia, banheiro e também conta com uma área de lazer com piscina e churrasqueira.
16      M2
1       QUARTO 01 CAMA BOX E GUARDA-ROUPA
1       COZINHA COM MICROONDAS E GELADEIRA
1       BANHEIRO
1       LAVANDERIA
AREA DE LAZER COM CHURRASQUEIRA E PISCINA
PISO CERÂMICO
TETO LAJE"
c7234506476bbf0aff48eda764ff9eba,8e473a9e7fa7f7b93db3ba5577666dc6,d7605883477939a58e52e551391d5dcb,245d9e8bab947ecf1ee8867fe9597ab2, JD. PAULISTA,"R$950,00","

                    + Condomínio R$0,00 i
Valores sujeitos a alteração.

+ IPTU R$0,00
",16      M2,1,1,0,"Kitnet localizada próximo à Unicamp (FCA) contendo 01 dormitório com cama e guarda-roupas, cozinha com geladeira e microondas, lavanderia, banheiro e também conta com uma área de lazer com piscina e churrasqueira
16      M2
1       QUARTO COM CAMA E GUARDA-ROUPAS
1       COZINHA COM GELADEIRA E MICROONDAS
1       BANHEIRO
1       LAVANDERIA
ÁREA DE LAZER COM PISCINA E CHURRASQUEIRA
PISO CERAMICO
TETO LAJE"
c7234506476bbf0aff48eda764ff9eba,be1cbf550c95dbf06e3701139d616ba0,7b17e06caa3474661e0d2ac8f44da80f,245d9e8bab947ecf1ee8867fe9597ab2, JD. PAULISTA,"R$950,00","

                    + Condomínio R$0,00 i
Valores sujeitos a alteração.

+ IPTU R$0,00
",1º      ANDAR,1,1,0,"Kitnet localizada próximo à Unicamp (FCA) contendo 01 dormitório com cama e guarda-roupas, cozinha com geladeira e microondas, lavanderia, banheiro e também conta com uma área de lazer com piscina e churrasqueira.
1º      ANDAR
16      M2
1       QUARTO COM SACADA, CAMA E GUARDA-ROUPAS
1       COZINHA COM MICROONDAS E GELADEIRA
1       BANHEIRO
1       LAVANDERIA
ÁREA DE LAZER COM PISCINA E CHURRASQUEIRA
PISO CERAMICO
TETO LAJE"
c7234506476bbf0aff48eda764ff9eba,a7affabe10894f70342ca87e0368e54a,6a079dd44e0e8cc401934fe33492d0bc,245d9e8bab947ecf1ee8867fe9597ab2, JD. PAULISTA,"R$950,00","

                    + Condomínio R$0,00 i
Valores sujeitos a alteração.

+ IPTU R$0,00
",16      M2,1,1,0,"Kitnet localizada próximo à Unicamp (FCA) contendo 01 dormitório com cama e guarda-roupas, cozinha com geladeira e microondas, lavanderia, banheiro e também conta com uma área de lazer com piscina e churrasqueira.
16      M2
1       QUARTO COM CAMA E GUARDA-ROUPAS
1       COZINHA COM GELADEIRA E MICROONDAS
1       BANHEIRO
1       LAVANDERIA
PISO CERAMICO
TETO LAJE"
c7234506476bbf0aff48eda764ff9eba,90957a71eee6dfd43838107af087e81d,74f4cf90ff8521e47f0acd347411dc9a,245d9e8bab947ecf1ee8867fe9597ab2, JD. PAULISTA,"R$950,00","

                    + Condomínio R$0,00 i
Valores sujeitos a alteração.

+ IPTU R$0,00
",16      M2,1,1,0,"Kitnet localizada próximo à Unicamp (FCA) contendo 01 dormitório com cama e guarda-roupas, cozinha com geladeira e microondas, lavanderia, banheiro e também conta com uma área de lazer com piscina e churrasqueira.
16      M2
1       QUARTO COM CAMA E GUARDA-ROUPAS
1       COZINHA COM GELADEIRA E MICROONDAS
1       BANHEIRO
1       LAVANDERIA
ÁREA DE LAZER COM PISCINA E CHURRASQUEIRA"
c7234506476bbf0aff48eda764ff9eba,de9565da54c168ae203ff173560c80b9,48cf0deecd859f082300f8bb8f2ee7c6,245d9e8bab947ecf1ee8867fe9597ab2, CIDADE UNIVERSITARIA,"R$950,00","

                    + Condomínio R$100,00 i
Valores sujeitos a alteração.

+ IPTU R$0,00
",25      M2,1,1,1,"Apartamento localizado no Chacara Antonieta contendo quarto e sala conjugados com armário e painel de TV, cozinha planejada com geladeira e fogão, banheiro social, lavanderia e vaga na garagem para 01 carro com portão eletrônico. Acabamento em piso cerâmico e laje.
25      M2
1       QUARTO COM ARMÁRIO
1       SALA COM PAINEL
1       COZINHA PLANEJADA COM FOGÃO E GELADEIRA
1       BANHEIRO
1       LAVANDERIA
1       VAGA PARA CARRO COM PORTÃO ELETRÔNICO
PISO CERÂMICO
TETO LAJE"
c7234506476bbf0aff48eda764ff9eba,903ea21d025b6ea56b5d7a7987f38096,ded7b202961dd5bb3fd74353a755c6de,245d9e8bab947ecf1ee8867fe9597ab2, CIDADE UNIVERSITARIA,"R$950,00","

                    + Condomínio R$100,00 i
Valores sujeitos a alteração.

+ IPTU R$0,00
",25      M2,1,1,1,"Apartamento localizado no Chacara Antonieta contendo quarto e sala conjugados com armário e painel de TV, cozinha planejada com geladeira e fogão, banheiro social, lavanderia e vaga na garagem para 01 carro com portão eletrônico. Acabamento em piso cerâmico e laje.
25      M2
1       QUARTO COM ARMÁRIO
1       SALA COM PAINEL DE TV
1       COZINHA PLANEJADA COM FOGÃO E GELADEIRA
1       LAVANDERIA
1       VAGA PARA CARRO COM PORTÃO ELETRÔNICO
PISO CERÂMICO
TETO LAJE"
c7234506476bbf0aff48eda764ff9eba,1bd77a2bcf0f3cc8fc2c81cc2911daa5,b2d83e2253d0695b33e339b8fdd48a94,245d9e8bab947ecf1ee8867fe9597ab2, JD. PAULISTA,"R$950,00","

                    + Condomínio R$0,00 i
Valores sujeitos a alteração.

+ IPTU R$0,00
",16      M2,1,1,0,"Kitinet medindo 16 m² próximo à Faculdade Unicamp, com quarto contendo box e guarda-roupas, cozinha com geladeira e microondas, banheiro e lavanderia. Além da área de lazer com piscina e churrasqueira.
16      M2
1       QUARTO COM BOX E GUARDA-ROUPAS
1       COZINHA COM GELADEIRA E MICROONDAS
1       BANHEIRO
1       LAVANDERIA
ÁREA DE LAZER COM PISCINA E CHURRASQUEIRA
PISO CERAMICO
TETO LAJE"
ef23a7e1738f4b316011bbdd88e514a2,0f91776f479d37e4cae87f2024e335f5,8ea6bceec892ab9d2467eb912385a1a9,fc5f4e72ac82ea901f0f4f77ab0e9281,Jardim Paulista - Limeira/Sp,"R$ 1.000,00",0.0,0 m2,1,1,null,"Kitnet com um dormitório, banheiro, cozinha, área de serviço para uso comum."
ef23a7e1738f4b316011bbdd88e514a2,912f2851a966813353f1ed1a4d7872f5,50f5a26c0b4c05c14d551542eee9cd82,ca19a963cee27eb10567c5523549eeae,Jardim Cidade Universitária I - Limeira/Sp,"R$ 1.000,00",0.0,50 m2,1,1,null,"Imóvel com sala  e cozinha conjugados, sendo a cozinha já mobiliada com gabinete, balcão, fogão e geladeira, lavanderia, dormitório com armário, mesa para estudos e ar condicionado, e o banheiro com gabinete e box e interfone individual."
ef23a7e1738f4b316011bbdd88e514a2,8908dfa6147f15aa381fb9ef4ea8e3d7,87547b6f14ce4c758c1abf4490af8414,ca19a963cee27eb10567c5523549eeae,Jardim Cidade Universitária I - Limeira/Sp,"R$ 1.000,00",0.0,50 m2,1,1,null,"Imóvel com sala  e cozinha conjugados, sendo a cozinha já mobiliada com gabinete, balcão, fogão e geladeira, lavanderia, dormitório com armário, mesa para estudos e ar condicionado, o banheiro com gabinete e box, além de interfone individual. No aluguel está incluso o consumo de água até 2.500L por pessoa, o consumo de gás, faxina quinzenal e consumo de energia da área comum e conta também com câmeras de monitoramento 24h (sem acesso remoto). O imóvel oferece também o ponto para internet, onde todo o cabeamento já está pronto. Ficando de responsabilidade do locatário a compra do roteador e pagamento do plano que melhor atenderá suas necessidades (10MB - R$ 59,90 // 15MB - 79,90 ou 20MB - R$ 99,90). A solicitação desses planos será também de responsabilidade do locatário e feito junto a empresa Net Vision, que permanecerão sempre à disposição diante de qualquer dúvida e/ou problema. "
ef23a7e1738f4b316011bbdd88e514a2,47f3e2bcb4dd9dcf4fc279b4c6e8542d,2c8c9e9121145fbc37ef67c0a5ea3869,0ef98b2b924d268967e63d0747a4bd65,Jardim Cidade Universitária I - Limeira/Sp,"R$ 1.000,00",0.0,0 m2,1,1,null,Imóvel muito bem localizado. Conta com sala  e cozinha conjugados sendo a cozinha já mobiliada com gabinete balcão fogão e geladeira lavanderia dormitório com armário mesa para estudos e ar condicionado e o banheiro com gabinete e box blindex além de interfone individual. No aluguel está incluso o consumo de água até 2.500L por pessoa o consumo de gás faxina quinzenal e consumo de energia da área comum e conta também com câmeras de monitoramento 24h sem acesso remoto.  O imóvel oferece também o ponto para internet onde todo o cabeamento já está pronto. Ficando de responsabilidade do locatário a compra do roteador e pagamento do plano que melhor atenderá suas necessidades 10MB - R 5990 // 15MB - 7990 ou 20MB - R 9990. A solicitação desses planos será também de responsabilidade do locatário e feito junto a empresa Net Vision que permanecerão sempre à disposição diante de qualquer dúvida e/ou problema.  VALORES REFERENTE À INTERNET SUJEITOS A ALTERÇÃO SEM PREVIO AVISO PELA EMPRESA RESPONSÁVEL.
ef23a7e1738f4b316011bbdd88e514a2,21ca795d8f3fc4478746970ee9e386da,358c95a5fb745563272054e6f2a14985,ca19a963cee27eb10567c5523549eeae,Jardim Cidade Universitária I - Limeira/Sp,"R$ 1.000,00",0.0,50 m2,1,1,null,"Imóvel com cozinha com gabinete, armários, mesa retrátil, cooktop elétrico, micro-ondas, geladeira, lavanderia c/ varal retrátil, dormitório com duas camas de solteiro, armário planejado contendo dois gavetas c/ chave e 01 gaveteiro de 06 gavetas onde 02 são c/ chave; banheiros com gabinete, espelho e box."
ef23a7e1738f4b316011bbdd88e514a2,bc551ab3987404ca6db1142eb1954c40,2f8542abf804d897430c0c9a84b1991e,0ef98b2b924d268967e63d0747a4bd65,Jardim Cidade Universitária I - Limeira/Sp,"R$ 1.000,00",0.0,0 m2,1,1,null,"Imóvel muito bem localizado! Conta com sala  e cozinha conjugados, sendo a cozinha já mobiliada com gabinete, balcão, fogão e geladeira, lavanderia, dormitório com armário, mesa para estudos e ar condicionado, e o banheiro com gabinete e box blindex, além de interfone individual. No aluguel está incluso o consumo de água até 2.500L por pessoa, o consumo de gás, faxina quinzenal e consumo de energia da área comum e conta também com câmeras de monitoramento 24h (sem acesso remoto).  O imóvel oferece também o ponto para internet, onde todo o cabeamento já está pronto. Ficando de responsabilidade do locatário a compra do roteador e pagamento do plano que melhor atenderá suas necessidades (10MB - R$ 59,90 // 15MB - 79,90 ou 20MB - R$ 99,90). A solicitação desses planos será também de responsabilidade do locatário e feito junto a empresa Net Vision, que permanecerão sempre à disposição diante de qualquer dúvida e/ou problema.  *** VALORES REFERENTE À INTERNET SUJEITOS A ALTERAÇÃO, SEM PREVIO AVISO, PELA EMPRESA RESPONSÁVEL.***"
ef23a7e1738f4b316011bbdd88e514a2,b3f8850fa40b0fe1573bab491166a0e7,7ef0dfe78be61f5fd8392d3948fb860c,0ef98b2b924d268967e63d0747a4bd65,Jardim Cidade Universitária I - Limeira/Sp,"R$ 1.000,00",0.0,0 m2,1,1,null,"Imóvel com: geladeira, fogão, gabinete e mesa na cozinha, interfone, um dormitório com armário e mesa, ar condicionado, banheiro com gabinete e persianas."
ef23a7e1738f4b316011bbdd88e514a2,0fc6a848ea777d994497b7dcfd4f41b6,5416c9b0aba5eb43b419b107d3975a76,ca19a963cee27eb10567c5523549eeae,Jardim Cidade Universitária I - Limeira/Sp,"R$ 1.000,00",0.0,50 m2,1,1,null,Imóvel muito bem localizado Conta com sala  e cozinha conjugados sendo a cozinha já mobiliada com gabinete balcão fogão e geladeira lavanderia dormitório com armário mesa para estudos e ar condicionado e o banheiro com gabinete e box blindex além de interfone individual. No aluguel está incluso o consumo de água até 2.500L por pessoa o consumo de gás faxina quinzenal e consumo de energia da área comum e conta também com câmeras de monitoramento 24h sem acesso remoto.  O imóvel oferece também o ponto para internet onde todo o cabeamento já está pronto. Ficando de responsabilidade do locatário a compra do roteador e pagamento do plano que melhor atenderá suas necessidades 10MB - R 5990 // 15MB - 7990 ou 20MB - R 9990. A solicitação desses planos será também de responsabilidade do locatário e feito junto a empresa Net Vision que permanecerão sempre à disposição diante de qualquer dúvida e/ou problema.  VALORES REFERENTE À INTERNET SUJEITOS A ALTERAÇÃO SEM PREVIO AVISO PELA EMPRESA RESPONSÁVEL.
